Unnamed: 0,Block_name,Treatment,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,Block_Id,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
121,5,AD,2023-08-15,OK,RR,2023,24.3,8.63493306085909,54.7,16.2674839628862,26.3333333333333,8.80177620527903,28.6666666666667,9.37102406111643,57.3333333333333,16.1209508860757,60.3333333333333,15.4212869746342,2023-08-15_OK_RR_AD_5,1297.66666666667,291.479911257477,2023-08-15_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.4519623060743516,16.31972345892781,0.2760854673146362,0.24545284397101258,0.23392872170056675,0.2997301918997403,28.45042541616837,0.22925166845844633,0.5533499859019736,0.48729831412059377,0.06395884132885107,-0.044694467369401254,0.2896140393624619,0.4137169449966751,0.1150502660399229,-0.22445485789441627,137.59507414468098,147.6798234975122,111.65006951217217,161.47958087928714,110.20068596536865,103.70199447311019,523.5448586572152,905.9240608037695,1089.5411979611479,2880.4852386208527,3154.0826893727285,1791.7561678457023
126,5,AD,2023-10-11,OK,RR,2023,12.3333333333333,6.70734714675828,37.2,13.2519354474525,14.5,6.20761490096,16.0,6.74664667663205,39.8333333333333,12.8976964886232,42.0,13.746472901853,2023-10-11_OK_RR_AD_5,1356.86666666667,456.896271233052,2023-10-11_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.44348116615656,13.78932618054506,0.2188741807738189,0.26126168688257795,0.060846225376048425,0.23696566303401406,23.323328636903987,0.16105767220995074,0.6096714145338437,0.5644138018148344,0.051293469540639756,-0.15969141357336766,0.23150821333003344,0.32034792078992036,0.06876575551538848,-0.2252529216981051,154.83393209262465,164.5479183534233,132.52765375768345,174.62970115867915,130.30437983397928,122.24190567655637,445.7201122735201,666.8704344974561,766.0788045850492,1992.0105958601553,2754.7233701385167,1770.5734551902424
127,5,PR,2023-08-14,OK,RR,2023,27.6,8.23616917982023,55.0333333333333,17.6292924992181,29.3333333333333,8.38032726434184,31.6666666666667,8.74281314047117,57.1666666666667,17.204817555744,59.3333333333333,17.4065650186108,2023-08-14_OK_RR_PR_5,1355.53333333333,475.097862199638,2023-08-14_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.4648151448837898,16.417889832701896,0.2902615806294974,0.23969507381592953,0.276322969499598,0.3126847556183802,29.638611262633706,0.249965981747696,0.5272341975149614,0.477218445358346,0.047793620083017185,-0.014659536583323118,0.2999629282464071,0.41732540939839946,0.12342106994130497,-0.2110195010369238,131.69902770691624,145.4336926908443,108.25029572425096,166.06004013942615,107.43763816310504,100.52872409836162,503.2863423565776,954.0383803538889,1096.2482226277918,2986.183758339076,3080.981860660152,1699.1280441906713
128,5,PR,2023-10-11,OK,RR,2023,16.3333333333333,6.56181920387691,40.0333333333333,15.2190518834087,18.0,6.89827564660559,19.3333333333333,6.91491807283521,42.3333333333333,15.1846867812174,44.6666666666667,14.7935991128813,2023-10-11_OK_RR_PR_5,1771.93333333333,933.031169182824,2023-10-11_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.5046548158418809,13.023131520637612,0.24781406738906375,0.27101595597552347,0.14593685261511424,0.2774873835039669,27.142658870151635,0.20701632979648246,0.5907634103814344,0.5794863193097359,0.010762939082267192,-0.10530853782316402,0.27599417155727474,0.3213088550404223,0.08749650983029239,-0.20873055673255358,149.21642146627505,166.44533019113578,125.69788100729455,184.8919590200311,123.65505984104188,114.07105274377604,429.35611805332763,686.541953914087,706.5267403255862,2165.790326969172,2672.437832488353,1612.5565528017082
133,5,PR,2023-05-22,OK,RR,2023,29.84,10.4190530599794,71.44,11.2066944278855,32.2,10.3158454169625,34.4,10.8320512061813,73.0,11.3651514141549,74.8,10.4562580942387,2023-05-22_OK_RR_PR_5,1028.6,427.656291898061,2023-05-22_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.6307452073933667,10.117355585992847,0.28882467184400556,0.2827950113783126,0.3319787801531896,0.3905285429688375,37.397519356529074,0.33190891053012306,0.561999656461804,0.6013069203596767,-0.02798560792319153,0.048974173889060835,0.4104316093304135,0.35418512893572807,0.1472462117763769,-0.1832587924666999,143.5418846650712,170.2281671546665,107.45932543237865,199.06993853301827,104.85116778554703,95.86757992393854,433.84721929130353,729.292427788843,649.2296466917477,2867.417956962416,2603.809610449313,1440.4137331847874
135,5,PR,2023-06-19,OK,RR,2023,23.6,7.19003141329285,38.9333333333333,6.2529073697531,25.6666666666667,7.5124417874081,27.6666666666667,8.17200154156877,40.6666666666667,6.53021271942343,42.3333333333333,7.73854362727667,2023-06-19_OK_RR_PR_5,2071.4,738.444018189598,2023-06-19_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.565796990389122,11.792708784307836,0.2704349435245558,0.28182939439229004,0.26039882234933753,0.3577567980255796,34.15682186822244,0.2999783017937202,0.5646221358250192,0.573380807738806,-0.006579336734417418,-0.010163906429979858,0.3693054732344599,0.3812929254254464,0.13259422753263658,-0.21334361410043612,142.09785686466293,164.55757929175493,110.65278125723783,190.99742193257757,108.47163428710843,99.80399064823578,485.65963071237223,811.5116433521422,792.6405084654801,2855.3794303502086,2920.075999144739,1680.081460794198
136,5,PR,2023-04-17,OK,RR,2023,10.6333333333333,3.91710073407866,23.5333333333333,9.33932484207221,12.5,4.10004205192901,14.3333333333333,5.04006932993731,25.0,9.55925260388215,27.0,9.15385729888094,2023-04-17_OK_RR_PR_5,734.4,576.883378162346,2023-04-17_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.41820305419283693,14.919291256821548,0.2219756930451522,0.25463633586933243,0.1005817423155097,0.2630198067990944,25.131793139815276,0.19163492925454723,0.5760308122631317,0.5150920257924244,0.06445129109196183,-0.12443939344400234,0.2572535411123835,0.40430864744668565,0.08734761339126243,-0.25830813592787294,145.16717471093628,154.5452480507459,122.55515665165854,165.87963860623955,120.98759473827492,113.97528978836088,561.4663877772867,885.0693887668922,1051.4907316090969,2562.578639511397,3287.3626435750803,2090.2087392855806
138,5,PR,2023-07-17,OK,RR,2023,33.3793103448276,5.5059305240768,53.4137931034483,9.98397731145584,35.6896551724138,5.46484510482268,36.8965517241379,6.03764871207686,55.3448275862069,9.62984891614522,58.2758620689655,9.66176762785057,2023-07-17_OK_RR_PR_5,1914.33333333333,634.792635958127,2023-07-17_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.6197311151456767,10.855750218864745,0.3024117895121945,0.28241567207492735,0.3360897318527937,0.3795436535415737,36.40267744994,0.31720817724360145,0.5673537446428296,0.5960888860785253,-0.02085200407989861,0.037980807147691836,0.3900773446287518,0.34676575049663694,0.1428353962813889,-0.18018168636589704,141.76015618154557,166.981926329893,108.12099313273956,195.5363297076848,105.72137558144281,96.77535933343675,400.8893520955182,712.0761463602942,652.7295025911585,2791.271869366271,2584.9990336896453,1385.514082142713
139,5,PR,2023-09-12,OK,RR,2023,19.4285714285714,9.80335759348909,51.0714285714286,16.5012425377911,21.7857142857143,10.2933172958178,24.2857142857143,10.3381965002754,53.3928571428571,16.9996498563381,56.4285714285714,18.0973265294415,2023-09-12_OK_RR_PR_5,1520.26666666667,479.119436744813,2023-09-12_OK_RR_PR_5,-97.278051057,33.894643681,5_PR_2023,5_PR,0.38830303350166123,17.94297000068645,0.2552136297915372,0.22713015433916428,0.16331623588458744,0.2484765943447871,23.749381919708508,0.17639707300064822,0.541123528253339,0.46488105580596184,0.08006819157333797,-0.09519905376776491,0.2378284791770832,0.40682770088895287,0.08851014007868345,-0.22896100666361002,139.77937364087927,147.3942208443879,119.36416920394528,157.26163316847595,118.36504130631184,112.04955403846121,571.2062759940943,941.3143076413154,1161.8849625054127,2625.816178890464,3144.9746926971006,1860.115770729901
143,6,AD,2023-05-23,OK,RR,2023,25.8,9.97030072524014,70.9666666666667,9.68996399884182,27.1666666666667,10.3126415002483,29.3333333333333,11.1210683353507,72.8333333333333,9.79825224856131,74.3333333333333,10.4000442085709,2023-05-23_OK_RR_AD_6,970.533333333333,340.900517257846,2023-05-23_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.5723512603364543,11.15006126814255,0.25907633301562855,0.27309807968527855,0.2516817948597506,0.34784715963083496,33.404135876045665,0.2895103317390586,0.5529373532204163,0.5783170842954366,-0.020681792442043906,-0.006998931013862461,0.3735566028335633,0.35861807926388656,0.12289042214090821,-0.1996599523489632,149.32917466164,172.58533788137203,114.45571341754365,196.26424333171212,111.56853760664097,102.08351661291165,533.2152266447521,781.3127204468237,725.5123542103635,2675.5503723087713,2712.1319194513753,1599.2122788913277
144,6,AD,2023-09-13,OK,RR,2023,13.8,6.82490368758619,49.9,16.9692419516546,16.0,7.35784826117546,19.0,8.03011572897238,52.0,16.9989857709623,54.6666666666667,16.7606545286837,2023-09-13_OK_RR_AD_6,1811.26666666667,778.302868211769,2023-09-13_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.3962058048001762,17.895364420918625,0.2612194216441698,0.23430192130260186,0.1633044008213963,0.24844460823652587,23.79218499530585,0.17638647778899116,0.5474197896414122,0.4777748864266753,0.07391314009937507,-0.10142045141065205,0.23866844706599322,0.39321643499969317,0.08670377683144571,-0.22551909315218804,141.00361526189235,149.46446730911495,120.6178971879583,160.2965533448805,119.52019541515205,112.9160517747595,552.1077801829898,904.2704434846204,1100.1794440030621,2537.32029032159,3084.8206530603456,1803.1281135374475
147,6,AD,2023-06-20,OK,RR,2023,12.6,6.72924651210592,30.0,7.7370581596313,14.1666666666667,7.08122010397358,16.0,7.70132097938959,32.0,7.38124370419306,34.0,6.74664667663205,2023-06-20_OK_RR_AD_6,525.133333333333,207.056848876502,2023-06-20_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.5112578116990247,12.836560394635086,0.2479039257287274,0.26853324129193684,0.18849998089718978,0.3099158935071348,29.772524656974632,0.24632147963514697,0.5644598459300664,0.556610267257513,0.00913524471926472,-0.06159151346997955,0.3210465682474929,0.3680907983202065,0.10592100340909365,-0.21986519990718306,147.71636219511,165.79112225750742,118.63128358631953,185.31424544600767,116.25307945611485,107.38212830481346,532.619907795124,806.0260535815776,827.5990302628635,2561.535585800555,2900.274946191446,1750.5815268987806
148,6,AD,2023-04-17,OK,RR,2023,6.9,2.69546234278636,16.5666666666667,6.67307163587139,9.0,3.3218191941496,10.6666666666667,2.53708131702462,18.8333333333333,6.78275365367465,21.3333333333333,6.8144538746106,2023-04-17_OK_RR_AD_6,624.0,206.191522619142,2023-04-17_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.42161083377078135,14.754594513863367,0.2235360994344236,0.25350323001660824,0.09740470727316441,0.2555245696814845,24.55285512901278,0.1865627489384355,0.5687451187160876,0.522647276955833,0.05163275060093097,-0.12867761022485957,0.25202682302002655,0.38447661482533024,0.08119703931401508,-0.2473991861946792,145.73361643264636,157.5254111472068,125.08376797993405,171.5048015348433,123.65738457072098,116.05483001013519,550.2736102776796,861.9557113350913,986.8654320930847,2417.758941653379,3138.605614706579,1998.540155339476
149,6,AD,2023-10-11,OK,RR,2023,9.63333333333333,8.97691803857339,34.5333333333333,18.2619508972813,11.1666666666667,9.43976670274742,12.6666666666667,10.1483252680985,36.3333333333333,18.566438637449,38.3333333333333,18.2101399061704,2023-10-11_OK_RR_AD_6,1291.06666666667,805.849997621559,2023-10-11_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.49282297102735356,13.139810025141513,0.2409924416029873,0.2687827576417737,0.12332458608215122,0.2655779777983841,26.090550536207797,0.19466713498304683,0.5924507022042425,0.5799548291936052,0.013770787273443228,-0.12074321087806511,0.26337735742376517,0.3167813540675669,0.0811059565761197,-0.21070635689142297,150.29793527595723,166.89579300104813,128.07810861503918,184.4982551734568,126.10235044007685,116.57776072426535,430.8308928490877,680.4096503037227,706.8651036645052,2087.380282187622,2663.037462601954,1633.1317849990262
150,6,AD,2023-07-18,OK,RR,2023,25.2666666666667,8.23337754187954,48.7666666666667,7.33288922375186,27.8333333333333,8.5785752909786,30.3333333333333,8.89917986664224,50.8333333333333,7.32065256811089,52.6666666666667,7.39679955644067,2023-07-18_OK_RR_AD_6,1099.86666666667,541.579832219283,2023-07-18_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.5141880817312195,12.89206437765346,0.25183776879266856,0.27289635596767053,0.18087070750552758,0.30355696610935406,29.29233005007513,0.2318821456694198,0.5906337656765707,0.5670605159175635,0.022235320756965424,-0.07416204136039142,0.30465292605711325,0.35255631530187526,0.10339179009776002,-0.21806788821052792,148.6080131429193,163.7710966988668,119.77300192235948,180.33015728028013,117.34415274918922,108.78138952243758,464.6886919125106,732.3007480338795,786.5244379370408,2455.5594469253256,2848.1443533446013,1702.8377257813088
155,6,AD,2023-08-15,OK,RR,2023,24.551724137931,9.11273130961197,62.8620689655172,16.6448708056846,26.7241379310345,9.47514248563855,28.2758620689655,10.3747514659531,64.6551724137931,16.1428353459027,67.5862068965517,15.7333068937464,2023-08-15_OK_RR_AD_6,1274.6,347.444499164975,2023-08-15_OK_RR_AD_6,-97.27998663,33.891892434,6_AD_2023,6_AD,0.45010708966896884,16.216648219897525,0.2726673373929349,0.2556425001989451,0.20557402015781903,0.2909928380500395,27.69880147861711,0.21966066868642997,0.5666421820551398,0.5050959625389394,0.06073541982649282,-0.07090787835828861,0.27957354797000317,0.4018830030369663,0.10773084464402718,-0.2305050218439376,138.46815965919143,149.39510309525338,114.53152074036186,163.93483200532657,113.2227493540247,106.37754104619725,497.73206079896556,874.184061812157,1039.3074947553525,2743.612524099578,3162.594050917969,1808.2581231078645
157,6,PR,2023-10-11,OK,RR,2023,19.8666666666667,4.6366853003749,39.6,13.6700023963876,21.5,4.18330013267038,23.3333333333333,5.46672273590534,41.3333333333333,13.3863886951952,43.0,13.1699763045371,2023-10-11_OK_RR_PR_6,1821.86666666667,241.220452421984,2023-10-11_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.5629545004991177,11.63501885554171,0.26461589493973825,0.27828426979432064,0.2143914974232894,0.31754060076221086,30.905748580149417,0.2497682093419638,0.5827334380463498,0.5987980226627428,-0.012655194465800934,-0.051781634051126346,0.32073220029990956,0.3230547877434123,0.10662087162006327,-0.1963998053292881,146.22021385655717,168.55879167945994,119.75134524791785,192.86279276686173,117.62313524376705,107.78501866663788,404.2651750169675,682.8166520393745,648.6071971066054,2346.0484080264105,2594.5326803969715,1512.6023542098112
158,6,PR,2023-09-12,OK,RR,2023,17.4333333333333,4.60646721793231,44.5666666666667,17.8763633834204,19.8333333333333,4.63928749979424,22.0,4.84234198111502,46.3333333333333,17.9046003206907,48.3333333333333,18.0197847844574,2023-09-12_OK_RR_PR_6,1099.26666666667,358.902809499545,2023-09-12_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.3941514444654729,17.93878392033473,0.259232835318279,0.21720701712824408,0.19201086234962206,0.25636875755614164,24.478244681679765,0.1868267318033817,0.5239843585648324,0.4495752676114254,0.07606707869762125,-0.06956865631148348,0.24485961387939037,0.41338515856229435,0.0948269455901196,-0.21953958014772698,137.14067812312177,145.54966261822602,116.69141949477078,157.198899974913,115.87098839278161,109.50638820150789,575.6162808210555,973.8259976501778,1193.674965720209,2729.252540875116,3096.0069201685124,1814.562887483133
159,6,PR,2023-04-17,OK,RR,2023,9.83333333333333,3.73319991551422,24.0,14.3671080285299,11.8333333333333,3.82445248128529,13.3333333333333,5.46672273590534,26.0,14.9366478259301,28.3333333333333,15.1049965091102,2023-04-17_OK_RR_PR_6,794.466666666667,387.897175378562,2023-04-17_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.4528831510748187,13.739631516182971,0.2239848770798426,0.2552354051965545,0.13152440984241273,0.2815426860840974,26.948122475954438,0.21099676429350134,0.5744566538005716,0.5260756681897335,0.050306882926248915,-0.0948280995990934,0.2762125356141106,0.3898205713474761,0.0959606912445232,-0.24314034711913368,144.36612292811412,156.38785483350244,120.50358330153803,170.74797387523833,118.86463927358635,111.42865981297022,514.2742458979136,841.5031048334579,970.2394419955456,2574.959114848233,3116.62249862368,1977.2702122679852
161,6,PR,2023-08-14,OK,RR,2023,33.4827586206897,7.74421761083332,57.7931034482759,15.7715369989847,35.1724137931034,7.96002945757849,37.5862068965517,8.7240113700199,59.8275862068966,14.9094144886407,62.0689655172414,14.2376037171257,2023-08-14_OK_RR_PR_6,1676.26666666667,588.86671723461,2023-08-14_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.49291867256088406,15.601909756423332,0.30000812092573004,0.23830509412381531,0.31711859230256545,0.33495623359454435,31.72709908558432,0.27835777311067766,0.5142173764218809,0.4790438739557109,0.03468690004483675,0.021440874724005344,0.32460046735162634,0.4143682393737134,0.13608142244716595,-0.19707816688235677,130.15298839403258,146.34728888764127,105.17087416134741,171.3097337050577,104.2957843568421,97.22645584415679,482.126196459064,948.348944556297,1050.0249933561852,3093.214137269103,2963.107889030614,1603.723723772147
162,6,PR,2023-05-22,OK,RR,2023,29.0344827586207,8.30009792808275,67.9310344827586,12.2122041841136,31.2068965517241,8.30825454569485,33.1034482758621,8.90563556561721,69.8275862068966,11.8384029012038,71.3793103448276,11.2517103242874,2023-05-22_OK_RR_PR_6,1076.26666666667,205.615978626824,2023-05-22_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.6224719469730586,9.815670346235294,0.27028027504184493,0.27399266623058993,0.31187078428074666,0.3828932382288872,36.711087744221196,0.323371539668286,0.5576188396886694,0.5944009687667332,-0.025590014579990952,0.047952358768401204,0.40673789871848165,0.3526471070637358,0.1423782936456107,-0.1842824606424693,146.77152835799922,172.01947628813423,109.23637287267469,198.26157729763108,106.38471714333731,97.33706157535842,459.89507232118945,728.5894854061058,656.4518553057475,2823.9384481712345,2571.8496850144784,1486.2096820050224
165,6,PR,2023-06-19,OK,RR,2023,17.2666666666667,5.21227551957435,32.1333333333333,10.7116866031945,19.3333333333333,5.3712730998008,21.6666666666667,5.9209349991676,33.5,10.6795001820278,34.6666666666667,10.7425461996016,2023-06-19_OK_RR_PR_6,1037.84,341.461283310422,2023-06-19_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.5395610630655179,12.051488174747615,0.25199832105254605,0.27438923742346855,0.22772895150076536,0.3448472645443177,32.882309741248754,0.28571618411911925,0.5653404738010687,0.557646092302458,0.007021417410077502,-0.02542559333501173,0.3534639845197251,0.3918866575801172,0.12719249303682875,-0.22401654872065324,142.78700111768467,162.3602737625704,112.04768849840063,185.7288098991946,109.91429591589569,101.58303229669444,507.3551001653197,835.0237074581695,854.6686105182027,2860.090756327122,3008.540956996847,1797.854245127307
166,6,PR,2023-07-17,OK,RR,2023,34.9666666666667,5.8101180077833,54.7,7.78216351444232,36.6666666666667,6.20529992235966,39.0,7.11966678801851,56.6666666666667,7.46639983102845,59.0,8.44862771962569,2023-07-17_OK_RR_PR_6,1482.73333333333,270.151532786077,2023-07-17_OK_RR_PR_6,-97.274877792,33.89442065,6_PR_2023,6_PR,0.6540239570426545,9.714288303913033,0.3061908853831209,0.28557753762862553,0.36884251144356317,0.4057740242941684,38.84987267264994,0.3465771696381176,0.5666498044595931,0.6123562666819341,-0.029470480335784963,0.07267168554467411,0.4232173493199496,0.3462312752657317,0.15639617457213226,-0.17204543499769986,142.07257628278214,169.61975549349108,105.20082836609662,199.77641706283964,102.61981513572181,93.85069110702842,386.529287640427,692.12390365982,602.2190210758037,2911.6079652078242,2508.703152090748,1335.7399707745972
3,1,AD,2022-07-19,OK,CR,2022,26.2916666666667,12.4253568461281,66.5833333333333,21.0174185869238,28.125,12.5812576270523,30.0,12.853691738343,67.5,21.0072451270053,69.1666666666667,20.6243137786589,2022-07-19_OK_CR_AD_1,3107.26666666667,1981.65318324541,2022-07-19_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.5702597278497014,13.382983268733149,0.32303508480666693,0.27288481717380103,0.37087831139851735,0.3927835504513557,37.16084936631691,0.3280264953305965,0.5854171599216075,0.5339710302457642,0.04069501401104654,0.05541640271766056,0.38303630207673706,0.4118781846456683,0.16917344411310498,-0.19855383897800039,136.30783069132445,149.46255327470504,99.03137133307537,167.06086091444627,96.91979254747909,90.60627773987572,398.57830476104675,783.7118218832691,916.9711706921971,3339.2972383643446,2991.617194852178,1533.9917166642488
5,1,AD,2022-10-12,OK,CR,2022,25.52,14.6433147431402,78.12,16.02165201636,27.2,15.3487241597904,28.4,15.7268348161139,78.8,15.4973115948111,79.6,14.8548533034381,2022-10-12_OK_CR_AD_1,4767.52,724.500125603854,2022-10-12_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.5648957828468653,12.72100317488693,0.2958727143827314,0.26249740061131266,0.3089050450355416,0.3435536739647052,32.994004309158534,0.2607210566635509,0.6073088211568232,0.5546125628570008,0.04069527751016732,0.014278235604255198,0.3365213801872381,0.3419021314361158,0.1311619119903195,-0.18288923892585218,147.89282332941522,158.46087518663734,110.60678927968493,170.19453644044182,107.66878652475947,100.2875890922799,375.44837936681733,634.0552162532811,743.0311982830085,2671.651405645428,2593.2665865568993,1408.1418323293658
7,1,AD,2022-04-27,OK,CR,2022,13.531914893617,7.83484708607415,30.8723404255319,10.5410522972692,15.2127659574468,7.93707910958807,17.2340425531915,7.7184498498796,32.3404255319149,10.5732981891931,34.468085106383,10.5929653930656,2022-04-27_OK_CR_AD_1,1547.02222222222,1149.3200443934,2022-04-27_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.6186622463765876,10.717221271965759,0.2955742850284272,0.26304501508371053,0.39344814527386085,0.42450661505679194,40.17751846773236,0.375185770594905,0.5451895686608743,0.5472216558092834,0.0025355268909824885,0.11326222583743956,0.43014538651602907,0.4008853990758887,0.18098403039644084,-0.17929490316238306,134.7334490898984,156.81790258013422,97.37597354502086,185.4510258629928,95.35155957123516,88.20580178690382,398.8240180543476,798.0702816066033,802.8416473592254,3413.467367166962,2721.3320974753865,1486.0231525629974
8,1,AD,2022-09-15,OK,CR,2022,31.9545454545455,12.7968644698512,81.7727272727273,11.8640385727378,33.8636363636364,12.8110646170947,36.3636363636364,13.6435767358558,82.2727272727273,11.0977553207923,83.1818181818182,10.4135276655684,2022-09-15_OK_CR_AD_1,2010.66666666667,1131.32134191249,2022-09-15_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.6828403946825063,9.58063531282503,0.34071319946958456,0.28563215744921494,0.43625036886494634,0.4276719994731915,40.890389500877774,0.36295441217029417,0.5834871193315101,0.6195346335724815,-0.02010649716916653,0.11397506180520449,0.4411000074560804,0.3388310620777771,0.17135764510030907,-0.15528067896908407,142.28840536740233,167.59273820764264,101.12136876529154,195.09033955150755,98.33188925598114,90.21652829515902,334.22122975322867,628.1195181748047,563.3035395839959,3013.602980626552,2389.7390178831392,1176.8315772970352
12,1,AD,2022-08-18,OK,CR,2022,24.2307692307692,11.222504862312,66.3846153846154,21.0524619426364,26.1538461538462,11.4287087903833,28.0769230769231,10.9614709849475,68.0769230769231,20.0038457840948,68.8461538461538,19.4580416438907,2022-08-18_OK_CR_AD_1,1919.52,832.424430203727,2022-08-18_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.6132804405512808,11.905836593451333,0.32921560187813975,0.2959667843996112,0.3589085238577673,0.3931758168659374,37.48819151550525,0.3268567593205119,0.599837229000964,0.5936008705736698,0.007208161960090339,0.03455023658187447,0.39114735178406856,0.3711113678118924,0.15790851566817446,-0.1926043648090049,139.10024447023838,159.1907855834559,103.5691987436391,183.37487473153288,101.30440620200099,93.65475766898592,357.4880599644778,703.9983335885242,727.5604955423129,3022.9247773846937,2817.5386744579123,1423.3249936052737
13,1,AD,2022-06-23,OK,CR,2022,27.2173913043478,14.5288319049309,54.7826086956522,21.1315286237481,29.1304347826087,14.5892374647331,31.7391304347826,14.3502213834819,56.5217391304348,20.5843487878476,59.1304347826087,19.9802273802379,2022-06-23_OK_CR_AD_1,3857.04,1382.70730380656,2022-06-23_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.6406296857469935,10.864117421090448,0.3310254153050821,0.2765066305321217,0.4417260033155222,0.4486117282509916,42.394035895771395,0.4076738938813998,0.5462987789145427,0.5595854578718387,-0.005327022727347289,0.13190741792470964,0.45976065881869477,0.4091832654568247,0.1970565808249513,-0.17306012938768195,133.43575614406953,157.17741590018605,93.55935118086978,188.66656417059116,91.46898260603787,84.50530778078198,402.04759979385426,807.0122193057667,784.0989238158731,3590.344894544877,2752.8182418563692,1388.6451624532888
14,1,AD,2022-06-01,OK,CR,2022,43.6538461538462,17.7041064336889,71.5,18.7835034005906,45.1923076923077,17.4057903716418,47.3076923076923,16.8659876218838,72.8846153846154,17.9540010539755,74.2307692307692,17.0113084559835,2022-06-01_OK_CR_AD_1,3041.3,953.305400523183,2022-06-01_OK_CR_AD_1,-97.236882948,33.935235126,1_AD_2022,1_AD,0.7465715305300527,7.676741528620166,0.36100715417605744,0.28275397644880074,0.5580359473340961,0.528701941707929,49.930830530726304,0.5110067284471417,0.5123898226037408,0.6158990346200834,-0.04877165534502973,0.24884337207607748,0.5637825827784193,0.3925118798330989,0.2395227360662211,-0.13130526704269077,129.88626206745525,166.58828781282529,85.79768444056863,211.39015714304168,83.70141323917123,76.63231242494443,330.0577741723277,757.3544893743326,565.0989913572017,3905.480038277128,2348.3093791292195,1106.6929029316088
15,1,PR,2022-06-23,OK,CR,2022,34.9333333333333,9.11207358714092,71.7,15.9679636168475,36.5,9.29868362949183,38.3333333333333,9.49894125981792,73.0,15.3465709974349,74.3333333333333,14.7819398972678,2022-06-23_OK_CR_PR_1,3702.4,1817.64588410394,2022-06-23_OK_CR_PR_1,-97.2259055488889,33.9314684488889,1_PR_2022,1_PR,0.7507719740942602,7.741889891976903,0.37381982411181375,0.28366820321609293,0.568139217437893,0.5234308190769544,49.478393589396255,0.49966999586996025,0.5165406627118984,0.6187821729033441,-0.050472006749642896,0.24670237101281772,0.5517267952410475,0.3803353519274595,0.23456754665806678,-0.12680864255858573,129.50092562462677,165.9322803920941,86.51387813609796,211.42003218583392,84.42996377971743,77.18166841014572,302.9409375060161,731.6920278796382,539.503010152178,3801.2287678221537,2293.165161700336,1044.435282760813
