ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g
139,J,IMP,2020-08-12,2020-08-12,2020,8,48,48.66666667,4064,-81.1884,27.1652,101.6
139,J,IMP,2020-06-11,2020-06-11,2020,6,36,38,1280,-81.1884,27.1652,32
139,J,IMP,2020-04-14,2020-04-14,2020,3,,17,484,-81.1884,27.1652,12.1
139,J,IMP,2021-10-04,2021-10-04,2021,10,45,47,4464,-81.1884,27.1652,111.6
139,J,IMP,2021-03-09,2021-03-09,2021,3,34,37,2660,-81.1884,27.1652,66.5
139,J,IMP,2021-06-14,2021-06-14,2021,6,26,28.33333333,2340,-81.1884,27.1652,58.5
139,J,IMP,2021-08-10,2021-08-10,2021,8,47,53.33333333,5140,-81.1884,27.1652,128.5
139,J,IMP,2021-04-12,2021-04-12,2021,4,24,24.66666667,1492,-81.1884,27.1652,37.3
139,J,IMP,2022-02-07,2022-02-07,2022,2,75,76.33333333,9920,-81.1884,27.1652,248
139,J,IMP,2022-12-23,2022-12-23,2022,12,19,20.66666667,3152,-81.1884,27.1652,78.8
139,J,IMP,2023-10-13,2023-10-13,2023,10,53,54,6228,-81.1884,27.1652,155.7
139,J,IMP,2023-02-20,2023-02-20,2023,2,19,19.66666667,4116,-81.1884,27.1652,102.9
139,J,IMP,2023-04-03,2023-04-03,2023,4,41,42.66666667,3872,-81.1884,27.1652,96.8
139,J,IMP,2023-08-10,2023-08-10,2023,8,50,50,4708,-81.1884,27.1652,117.7
139,J,IMP,6/14/2023,6/14/2023,2023,6,14,14.66666667,3108,-81.1884,27.1652,77.7
140,J,IMP,2017-03-28,2017-03-28,2017,3,,5,160,-81.187985,27.164208,4
140,J,IMP,2017-06-02,2017-06-02,2017,6,,8,312,-81.187985,27.164208,7.8
140,J,IMP,2017-09-01,2017-09-01,2017,9,,,3852,-81.187985,27.164208,96.3
140,J,IMP,2017-10-31,2017-10-31,2017,10,,32,4428,-81.187985,27.164208,110.7
140,J,IMP,2017-12-13,2017-12-13,2017,12,,32,4624,-81.187985,27.164208,115.6
140,J,IMP,2017-12-13,2017-12-13,2017,12,,32,4624,-81.187985,27.164208,115.6
140,J,IMP,2018-04-04,2018-04-04,2018,4,,26,3060,-81.187985,27.164208,76.5
140,J,IMP,2018-11-08,2018-11-08,2018,11,,32,2988,-81.187985,27.164208,74.7
140,J,IMP,2018-12-10,2018-12-10,2018,12,,40,2468,-81.187985,27.164208,61.7
140,J,IMP,2019-12-18,2019-12-18,2019,12,,26,1940,-81.187985,27.164208,48.5
140,J,IMP,2019-09-11,2019-09-11,2019,9,,31,3868,-81.187985,27.164208,96.7
140,J,IMP,2019-05-02,2019-05-02,2019,5,,15,288,-81.187985,27.164208,7.2
140,J,IMP,2020-12-08,2020-12-08,2020,12,36,44.33333333,2228,-81.188,27.1641,55.7
140,J,IMP,2020-10-14,2020-10-14,2020,10,55,59.33333333,2632,-81.188,27.1641,65.8
140,J,IMP,2020-08-12,2020-08-12,2020,8,40,41,3332,-81.188,27.1641,83.3
140,J,IMP,2020-06-11,2020-06-11,2020,6,34,35.66666667,1236,-81.188,27.1641,30.9
140,J,IMP,2020-04-14,2020-04-14,2020,3,,22,704,-81.188,27.1641,17.6
140,J,IMP,2021-10-04,2021-10-04,2021,10,54,55,3308,-81.188,27.1641,82.7
140,J,IMP,2021-03-09,2021-03-09,2021,3,20,20.66666667,1552,-81.188,27.1641,38.8
140,J,IMP,2021-06-14,2021-06-14,2021,6,21,30.33333333,1672,-81.188,27.1641,41.8
140,J,IMP,2021-08-10,2021-08-10,2021,8,47,52.33333333,3400,-81.188,27.1641,85
140,J,IMP,2021-04-12,2021-04-12,2021,4,25,26,1708,-81.188,27.1641,42.7
140,J,IMP,2022-02-07,2022-02-07,2022,2,58,59.66666667,9212,-81.188,27.1641,230.3
140,J,IMP,2022-12-23,2022-12-23,2022,12,33,36.66666667,3840,-81.188,27.1641,96
140,J,IMP,2023-10-13,2023-10-13,2023,10,44,46,4736,-81.188,27.1641,118.4
140,J,IMP,2023-02-20,2023-02-20,2023,2,29,30,4536,-81.188,27.1641,113.4
140,J,IMP,2023-04-03,2023-04-03,2023,4,18,20.66666667,1624,-81.188,27.1641,40.6
140,J,IMP,2023-08-10,2023-08-10,2023,8,39,40.33333333,2792,-81.188,27.1641,69.8
140,J,IMP,6/14/2023,6/14/2023,2023,6,30,33,2072,-81.188,27.1641,51.8
141,J,IMP,2017-03-28,2017-03-28,2017,3,,5,676,-81.18732,27.164525,16.9
141,J,IMP,2017-06-02,2017-06-02,2017,6,,20,1032,-81.18732,27.164525,25.8
141,J,IMP,2017-09-01,2017-09-01,2017,9,,,5048,-81.18732,27.164525,126.2
141,J,IMP,2017-10-31,2017-10-31,2017,10,,50,5992,-81.18732,27.164525,149.8
141,J,IMP,2017-12-13,2017-12-13,2017,12,,36,5152,-81.18732,27.164525,128.8
141,J,IMP,2017-12-13,2017-12-13,2017,12,,36,5152,-81.18732,27.164525,128.8
141,J,IMP,2018-04-04,2018-04-04,2018,4,,22,1032,-81.18732,27.164525,25.8
141,J,IMP,2018-11-08,2018-11-08,2018,11,,45,4896,-81.18732,27.164525,122.4
141,J,IMP,2018-12-10,2018-12-10,2018,12,,37,3672,-81.18732,27.164525,91.8
141,J,IMP,2019-12-18,2019-12-18,2019,12,,41,3908,-81.18732,27.164525,97.7
141,J,IMP,2019-09-11,2019-09-11,2019,9,,13,452,-81.18732,27.164525,11.3
141,J,IMP,2019-05-02,2019-05-02,2019,5,,7,140,-81.18732,27.164525,3.5
141,J,IMP,2020-12-08,2020-12-08,2020,12,31,32.66666667,2444,-81.1872,27.1645,61.1
141,J,IMP,2020-10-14,2020-10-14,2020,10,59,66,3000,-81.1872,27.1645,75
141,J,IMP,2020-08-12,2020-08-12,2020,8,50,50.66666667,3740,-81.1872,27.1645,93.5
141,J,IMP,2020-06-11,2020-06-11,2020,6,38,40,1852,-81.1872,27.1645,46.3
141,J,IMP,2020-04-14,2020-04-14,2020,3,,19,408,-81.1872,27.1645,10.2
141,J,IMP,2021-10-04,2021-10-04,2021,10,58,59.66666667,4904,-81.1872,27.1645,122.6
141,J,IMP,2021-03-09,2021-03-09,2021,3,23,24.66666667,664,-81.1872,27.1645,16.6
141,J,IMP,2021-06-14,2021-06-14,2021,6,20,21.33333333,1332,-81.1872,27.1645,33.3
141,J,IMP,2021-08-10,2021-08-10,2021,8,46,48.66666667,4080,-81.1872,27.1645,102
141,J,IMP,2021-04-12,2021-04-12,2021,4,16,18.33333333,728,-81.1872,27.1645,18.2
141,J,IMP,2022-02-07,2022-02-07,2022,2,46,48,6100,-81.1872,27.1645,152.5
141,J,IMP,2022-12-23,2022-12-23,2022,12,18,22.66666667,1788,-81.1872,27.1645,44.7
141,J,IMP,2023-10-13,2023-10-13,2023,10,45,48.33333333,6352,-81.1872,27.1645,158.8
141,J,IMP,2023-02-20,2023-02-20,2023,2,21,22,2752,-81.1872,27.1645,68.8
141,J,IMP,2023-04-03,2023-04-03,2023,4,39,50,2268,-81.1872,27.1645,56.7
141,J,IMP,2023-08-11,2023-08-11,2023,8,50,51,4540,-81.1872,27.1645,113.5
141,J,IMP,6/14/2023,6/14/2023,2023,6,34,35.33333333,2572,-81.1872,27.1645,64.3
142,J,IMP,2017-03-28,2017-03-28,2017,3,,23,3084,-81.186726,27.164611,77.1
142,J,IMP,2017-06-02,2017-06-02,2017,6,,16,1672,-81.186726,27.164611,41.8
142,J,IMP,2017-09-01,2017-09-01,2017,9,,,3816,-81.186726,27.164611,95.4
142,J,IMP,2017-10-31,2017-10-31,2017,10,,47,7176,-81.186726,27.164611,179.4
142,J,IMP,2017-12-13,2017-12-13,2017,12,,37,4992,-81.186726,27.164611,124.8
142,J,IMP,2017-12-13,2017-12-13,2017,12,,37,4992,-81.186726,27.164611,124.8
142,J,IMP,2018-04-04,2018-04-04,2018,4,,26,4968,-81.186726,27.164611,124.2
142,J,IMP,2018-11-08,2018-11-08,2018,11,,46,2968,-81.186726,27.164611,74.2
142,J,IMP,2018-12-10,2018-12-10,2018,12,,32,3496,-81.186726,27.164611,87.4
142,J,IMP,2019-12-18,2019-12-18,2019,12,,34,3284,-81.186726,27.164611,82.1
142,J,IMP,2019-09-11,2019-09-11,2019,9,,32,2460,-81.186726,27.164611,61.5
142,J,IMP,2019-05-02,2019-05-02,2019,5,,40,5464,-81.186726,27.164611,136.6
142,J,IMP,2020-12-08,2020-12-08,2020,12,32,39.33333333,3408,-81.1867,27.1645,85.2
142,J,IMP,2020-10-14,2020-10-14,2020,10,56,57,3744,-81.1867,27.1645,93.6
142,J,IMP,2020-08-12,2020-08-12,2020,8,47,49.33333333,2296,-81.1867,27.1645,57.4
142,J,IMP,2020-06-11,2020-06-11,2020,6,31,31.33333333,1272,-81.1867,27.1645,31.8
142,J,IMP,2020-04-14,2020-04-14,2020,3,,17,340,-81.1867,27.1645,8.5
142,J,IMP,2021-10-04,2021-10-04,2021,10,42,43.33333333,4392,-81.1867,27.1645,109.8
142,J,IMP,2021-03-09,2021-03-09,2021,3,25,25,660,-81.1867,27.1645,16.5
142,J,IMP,2021-06-14,2021-06-14,2021,6,18,22.33333333,1000,-81.1867,27.1645,25
142,J,IMP,2021-08-10,2021-08-10,2021,8,40,43,2976,-81.1867,27.1645,74.4
142,J,IMP,2021-04-12,2021-04-12,2021,4,17,18.33333333,756,-81.1867,27.1645,18.9
142,J,IMP,2022-02-07,2022-02-07,2022,2,48,48.66666667,6104,-81.1867,27.1645,152.6
142,J,IMP,2022-12-23,2022-12-23,2022,12,23,25,3300,-81.1867,27.1645,82.5
142,J,IMP,2023-10-13,2023-10-13,2023,10,54,55.33333333,6108,-81.1867,27.1645,152.7
142,J,IMP,2023-02-20,2023-02-20,2023,2,21,21.66666667,2804,-81.1867,27.1645,70.1
142,J,IMP,2023-04-04,2023-04-04,2023,4,18,19.33333333,1932,-81.1867,27.1645,48.3
142,J,IMP,2023-08-11,2023-08-11,2023,8,54,54,4748,-81.1867,27.1645,118.7
142,J,IMP,2023-06-14,2023-06-14,2023,6,23,25,2512,-81.1867,27.1645,62.8
143,J,IMP,2017-03-28,2017-03-28,2017,3,,26,2944,-81.185989,27.165498,73.6
143,J,IMP,2017-06-02,2017-06-02,2017,6,,13,760,-81.185989,27.165498,19
143,J,IMP,2017-09-01,2017-09-01,2017,9,,,4196,-81.185989,27.165498,104.9
143,J,IMP,2017-10-31,2017-10-31,2017,10,,45,4068,-81.185989,27.165498,101.7
143,J,IMP,2017-12-13,2017-12-13,2017,12,,30,4512,-81.185989,27.165498,112.8
143,J,IMP,2017-12-13,2017-12-13,2017,12,,30,4512,-81.185989,27.165498,112.8
143,J,IMP,2018-04-04,2018-04-04,2018,4,,6,164,-81.185989,27.165498,4.1
143,J,IMP,2018-11-08,2018-11-08,2018,11,,41,3612,-81.185989,27.165498,90.3
143,J,IMP,2018-12-10,2018-12-10,2018,12,,21,1124,-81.185989,27.165498,28.1
143,J,IMP,2019-12-18,2019-12-18,2019,12,,44,3496,-81.185989,27.165498,87.4
143,J,IMP,2019-09-11,2019-09-11,2019,9,,78,5096,-81.185989,27.165498,127.4
143,J,IMP,2019-05-02,2019-05-02,2019,5,,17,1396,-81.185989,27.165498,34.9
143,J,IMP,2020-12-08,2020-12-08,2020,12,30,35.33333333,2604,-81.1859,27.1654,65.1
143,J,IMP,2020-10-14,2020-10-14,2020,10,55,57,4240,-81.1859,27.1654,106
143,J,IMP,2020-08-12,2020-08-12,2020,8,49,52,2820,-81.1859,27.1654,70.5
143,J,IMP,2020-06-11,2020-06-11,2020,6,32,36.33333333,1532,-81.1859,27.1654,38.3
143,J,IMP,2020-04-14,2020-04-14,2020,3,,18,496,-81.1859,27.1654,12.4
143,J,IMP,2021-10-04,2021-10-04,2021,10,51,52.33333333,3916,-81.1859,27.1654,97.9
143,J,IMP,2021-03-09,2021-03-09,2021,3,31,33.66666667,2220,-81.1859,27.1654,55.5
143,J,IMP,2021-06-14,2021-06-14,2021,6,38,41.66666667,3672,-81.1859,27.1654,91.8
143,J,IMP,2021-08-10,2021-08-10,2021,8,46,53,4008,-81.1859,27.1654,100.2
143,J,IMP,2021-04-12,2021-04-12,2021,4,36,40,2380,-81.1859,27.1654,59.5
143,J,IMP,2022-02-07,2022-02-07,2022,2,61,64,9392,-81.1859,27.1654,234.8
143,J,IMP,2022-12-27,2022-12-27,2022,12,15,16.33333333,908,-81.1859,27.1654,22.7
143,J,IMP,2023-10-13,2023-10-13,2023,10,73,73.33333333,7132,-81.1859,27.1654,178.3
143,J,IMP,2023-02-16,2023-02-16,2023,2,10,11.33333333,1484,-81.1859,27.1654,37.1
143,J,IMP,2023-04-04,2023-04-04,2023,4,11,11.66666667,760,-81.1859,27.1654,19
143,J,IMP,2023-08-11,2023-08-11,2023,8,34,34.66666667,3592,-81.1859,27.1654,89.8
143,J,IMP,6/13/2023,6/13/2023,2023,6,20,24.66666667,1404,-81.1859,27.1654,35.1
144,J,IMP,2017-03-28,2017-03-28,2017,3,,8,916,-81.185468,27.164823,22.9
144,J,IMP,2017-06-02,2017-06-02,2017,6,,19,1052,-81.185468,27.164823,26.3
144,J,IMP,2017-09-01,2017-09-01,2017,9,,,3988,-81.185468,27.164823,99.7
144,J,IMP,2017-10-31,2017-10-31,2017,10,,57,6544,-81.185468,27.164823,163.6
144,J,IMP,2017-12-13,2017-12-13,2017,12,,40,6544,-81.185468,27.164823,163.6
144,J,IMP,2017-12-13,2017-12-13,2017,12,,40,6544,-81.185468,27.164823,163.6
144,J,IMP,2018-04-04,2018-04-04,2018,4,,7,316,-81.185468,27.164823,7.9
144,J,IMP,2018-11-08,2018-11-08,2018,11,,29,2340,-81.185468,27.164823,58.5
144,J,IMP,2018-12-10,2018-12-10,2018,12,,24,1528,-81.185468,27.164823,38.2
144,J,IMP,2019-12-18,2019-12-18,2019,12,,29,1780,-81.185468,27.164823,44.5
144,J,IMP,2019-09-11,2019-09-11,2019,9,,10,76,-81.185468,27.164823,1.9
144,J,IMP,2019-05-02,2019-05-02,2019,5,,12,280,-81.185468,27.164823,7
144,J,IMP,2020-12-08,2020-12-08,2020,12,33,36.66666667,4296,-81.1853,27.1648,107.4
144,J,IMP,2020-10-14,2020-10-14,2020,10,52,52.66666667,4324,-81.1853,27.1648,108.1
144,J,IMP,2020-08-12,2020-08-12,2020,8,49,50,2804,-81.1853,27.1648,70.1
144,J,IMP,2020-06-11,2020-06-11,2020,6,26,27.66666667,1268,-81.1853,27.1648,31.7
144,J,IMP,2020-04-14,2020-04-14,2020,3,,21,340,-81.1853,27.1648,8.5
144,J,IMP,2021-10-04,2021-10-04,2021,10,70,76.66666667,5016,-81.1853,27.1648,125.4
144,J,IMP,2021-03-09,2021-03-09,2021,3,24,26.33333333,1388,-81.1853,27.1648,34.7
144,J,IMP,2021-06-14,2021-06-14,2021,6,38,39,3196,-81.1853,27.1648,79.9
144,J,IMP,2021-08-10,2021-08-10,2021,8,61,65,5096,-81.1853,27.1648,127.4
144,J,IMP,2021-04-12,2021-04-12,2021,4,26,27.66666667,1980,-81.1853,27.1648,49.5
144,J,IMP,2022-02-07,2022-02-07,2022,2,68,72,7636,-81.1853,27.1648,190.9
144,J,IMP,2022-12-27,2022-12-27,2022,12,15,16,1552,-81.1853,27.1648,38.8
144,J,IMP,2023-10-13,2023-10-13,2023,10,62,63.66666667,9456,-81.1853,27.1648,236.4
144,J,IMP,2023-02-16,2023-02-16,2023,2,11,11,1308,-81.1853,27.1648,32.7
144,J,IMP,2023-04-04,2023-04-04,2023,4,9,9.666666667,740,-81.1853,27.1648,18.5
144,J,IMP,2023-08-11,2023-08-11,2023,8,48,50.66666667,4736,-81.1853,27.1648,118.4
144,J,IMP,2023-06-13,2023-06-13,2023,6,19,22,1648,-81.1853,27.1648,41.2
51,B,SN,2017-04-20,2017-04-20,2017,4,,17,312,-81.217848,27.16699,7.8
52,B,SN,2017-04-20,2017-04-20,2017,4,,9,148,-81.217871,27.166513,3.7
53,B,SN,2017-04-20,2017-04-20,2017,4,,24,472,-81.219097,27.166257,11.8
51,B,SN,2017-08-14,2017-08-14,2017,8,,53,1080,-81.217848,27.16699,27
52,B,SN,2017-08-14,2017-08-14,2017,8,,23,744,-81.217871,27.166513,18.6
53,B,SN,2017-08-14,2017-08-14,2017,8,,31,660,-81.219097,27.166257,16.5
51,B,SN,2017-11-09,2017-11-09,2017,11,,52,,-81.217848,27.16699,
52,B,SN,2017-11-09,2017-11-09,2017,11,,15,,-81.217871,27.166513,
53,B,SN,2017-11-09,2017-11-09,2017,11,,39,,-81.219097,27.166257,
51,B,SN,2017-12-12,2017-12-12,2017,12,,14,744,-81.217848,27.16699,18.6
52,B,SN,2017-12-12,2017-12-12,2017,12,,47,560,-81.217871,27.166513,14
53,B,SN,2017-12-12,2017-12-12,2017,12,,90,3068,-81.219097,27.166257,76.7
84,D,SN,2017-03-29,2017-03-29,2017,3,,9,1792,-81.220548,27.176084,44.8
40,D,SN,2017-03-29,2017-03-29,2017,3,,22,824,-81.220591,27.176906,20.6
41,D,SN,2017-03-29,2017-03-29,2017,3,,12,2196,-81.21953,27.177057,54.9
42,D,SN,2017-03-29,2017-03-29,2017,3,,17,1372,-81.219906,27.176725,34.3
37,D,SN,2017-03-29,2017-03-29,2017,3,,17,1084,-81.218604,27.174982,27.1
38,D,SN,2017-03-29,2017-03-29,2017,3,,20,1904,-81.219309,27.175769,47.6
39,D,SN,2017-03-29,2017-03-29,2017,3,,26,576,-81.219778,27.175721,14.4
43,D,SN,2017-05-31,2017-05-31,2017,5,,28,750.4,-81.221556,27.176307,18.76
44,D,SN,2017-05-31,2017-05-31,2017,5,,24,868,-81.220901,27.1766,21.7
84,D,SN,2017-05-31,2017-05-31,2017,5,,7,1003.2,-81.220548,27.176084,25.08
40,D,SN,2017-05-31,2017-05-31,2017,5,,33,1171.2,-81.220591,27.176906,29.28
41,D,SN,2017-05-31,2017-05-31,2017,5,,23,827.6,-81.21953,27.177057,20.69
42,D,SN,2017-05-31,2017-05-31,2017,5,,34,816,-81.219906,27.176725,20.4
37,D,SN,2017-05-31,2017-05-31,2017,5,,14,1232,-81.218604,27.174982,30.8
38,D,SN,2017-05-31,2017-05-31,2017,5,,23,727.6,-81.219309,27.175769,18.19
39,D,SN,2017-05-31,2017-05-31,2017,5,,11,727.6,-81.219778,27.175721,18.19
43,D,SN,2017-10-24,2017-10-24,2017,10,,146,3824,-81.221556,27.176307,95.6
44,D,SN,2017-10-24,2017-10-24,2017,10,,62,1360,-81.220901,27.1766,34
84,D,SN,2017-10-24,2017-10-24,2017,10,,50,2912,-81.220548,27.176084,72.8
40,D,SN,2017-10-24,2017-10-24,2017,10,,53,2204,-81.220591,27.176906,55.1
41,D,SN,2017-10-24,2017-10-24,2017,10,,102,4752,-81.21953,27.177057,118.8
42,D,SN,2017-10-24,2017-10-24,2017,10,,64,2724,-81.219906,27.176725,68.1
37,D,SN,2017-10-24,2017-10-24,2017,10,,33,1436,-81.218604,27.174982,35.9
38,D,SN,2017-10-24,2017-10-24,2017,10,,,900,-81.219309,27.175769,22.5
39,D,SN,2017-10-24,2017-10-24,2017,10,,21,944,-81.219778,27.175721,23.6
43,D,SN,2017-12-12,2017-12-12,2017,12,,55,2812,-81.221556,27.176307,70.3
44,D,SN,2017-12-12,2017-12-12,2017,12,,56,1984,-81.220901,27.1766,49.6
84,D,SN,2017-12-12,2017-12-12,2017,12,,54,4020,-81.220548,27.176084,100.5
40,D,SN,2017-12-12,2017-12-12,2017,12,,84,6796,-81.220591,27.176906,169.9
41,D,SN,2017-12-12,2017-12-12,2017,12,,102,6000,-81.21953,27.177057,150
42,D,SN,2017-12-12,2017-12-12,2017,12,,49,3264,-81.219906,27.176725,81.6
37,D,SN,2017-12-12,2017-12-12,2017,12,,34,3284,-81.218604,27.174982,82.1
38,D,SN,2017-12-12,2017-12-12,2017,12,,111,5448,-81.219309,27.175769,136.2
39,D,SN,2017-12-12,2017-12-12,2017,12,,81,3664,-81.219778,27.175721,91.6
17,G,SN,2017-04-24,2017-04-24,2017,4,,9,480,-81.215114,27.153122,12
95,G,SN,2017-04-24,2017-04-24,2017,4,,18,188,-81.215642,27.152905,4.7
96,G,SN,2017-04-24,2017-04-24,2017,4,,25,376,-81.214475,27.152903,9.4
17,G,SN,2017-10-03,2017-10-03,2017,10,,30,1320,-81.215114,27.153122,33
95,G,SN,2017-10-03,2017-10-03,2017,10,,48,1964,-81.215642,27.152905,49.1
96,G,SN,2017-10-03,2017-10-03,2017,10,,27,2236,-81.214475,27.152903,55.9
17,G,SN,2017-12-13,2017-12-13,2017,12,,38,4780,-81.215114,27.153122,119.5
95,G,SN,2017-12-13,2017-12-13,2017,12,,33,2424,-81.215642,27.152905,60.6
96,G,SN,2017-12-13,2017-12-13,2017,12,,62,4000,-81.214475,27.152903,100
22,H,SN,2017-03-29,2017-03-29,2017,3,,12,2156,-81.218466,27.160068,53.9
85,H,SN,2017-03-29,2017-03-29,2017,3,,10,2048,-81.217854,27.159456,51.2
86,H,SN,2017-03-29,2017-03-29,2017,3,,10,1072,-81.217609,27.160415,26.8
23,H,SN,2017-03-29,2017-03-29,2017,3,,11,1792,-81.216364,27.159928,44.8
87,H,SN,2017-03-29,2017-03-29,2017,3,,16,3084,-81.216849,27.15971,77.1
88,H,SN,2017-03-29,2017-03-29,2017,3,,24,7372,-81.216388,27.160548,184.3
24,H,SN,2017-03-29,2017-03-29,2017,3,,12,608,-81.214736,27.160171,15.2
89,H,SN,2017-03-29,2017-03-29,2017,3,,9,720,-81.215033,27.159688,18
90,H,SN,2017-03-29,2017-03-29,2017,3,,6,476,-81.214526,27.160673,11.9
22,H,SN,2017-05-31,2017-05-31,2017,5,,12,1372,-81.218466,27.160068,34.3
85,H,SN,2017-05-31,2017-05-31,2017,5,,11,1012,-81.217854,27.159456,25.3
86,H,SN,2017-05-31,2017-05-31,2017,5,,18,636,-81.217609,27.160415,15.9
23,H,SN,2017-05-31,2017-05-31,2017,5,,11,364,-81.216364,27.159928,9.1
87,H,SN,2017-05-31,2017-05-31,2017,5,,20,2871.6,-81.216849,27.15971,71.79
88,H,SN,2017-05-31,2017-05-31,2017,5,,13,1768,-81.216388,27.160548,44.2
24,H,SN,2017-05-31,2017-05-31,2017,5,,11,516,-81.214736,27.160171,12.9
89,H,SN,2017-05-31,2017-05-31,2017,5,,12,828,-81.215033,27.159688,20.7
90,H,SN,2017-05-31,2017-05-31,2017,5,,8,544,-81.214526,27.160673,13.6
22,H,SN,2017-11-28,2017-11-28,2017,11,,,,-81.218466,27.160068,
85,H,SN,2017-11-28,2017-11-28,2017,11,,46,3964,-81.217854,27.159456,99.1
86,H,SN,2017-11-28,2017-11-28,2017,11,,38,1696,-81.217609,27.160415,42.4
23,H,SN,2017-11-28,2017-11-28,2017,11,,23,1580,-81.216364,27.159928,39.5
87,H,SN,2017-11-28,2017-11-28,2017,11,,27,2852,-81.216849,27.15971,71.3
88,H,SN,2017-11-28,2017-11-28,2017,11,,24,3192,-81.216388,27.160548,79.8
24,H,SN,2017-11-28,2017-11-28,2017,11,,47,2756,-81.214736,27.160171,68.9
89,H,SN,2017-11-28,2017-11-28,2017,11,,33,2656,-81.215033,27.159688,66.4
90,H,SN,2017-11-28,2017-11-28,2017,11,,25,2220,-81.214526,27.160673,55.5
22,H,SN,2017-12-13,2017-12-13,2017,12,,33,5308,-81.218466,27.160068,132.7
85,H,SN,2017-12-13,2017-12-13,2017,12,,18,3412,-81.217854,27.159456,85.3
86,H,SN,2017-12-13,2017-12-13,2017,12,,13,2692,-81.217609,27.160415,67.3
23,H,SN,2017-12-13,2017-12-13,2017,12,,25,3908,-81.216364,27.159928,97.7
87,H,SN,2017-12-13,2017-12-13,2017,12,,18,3900,-81.216849,27.15971,97.5
88,H,SN,2017-12-13,2017-12-13,2017,12,,31,3440,-81.216388,27.160548,86
24,H,SN,2017-12-13,2017-12-13,2017,12,,25,3220,-81.214736,27.160171,80.5
89,H,SN,2017-12-13,2017-12-13,2017,12,,25,2548,-81.215033,27.159688,63.7
90,H,SN,2017-12-13,2017-12-13,2017,12,,28,3492,-81.214526,27.160673,87.3
27,O,SN,2017-03-28,2017-03-28,2017,3,,45,4528,-81.170986,27.161957,113.2
137,O,SN,2017-03-28,2017-03-28,2017,3,,20,4420,-81.171643,27.161956,110.5
138,O,SN,2017-03-28,2017-03-28,2017,3,,22,4724,-81.170939,27.162556,118.1
26,O,SN,2017-03-28,2017-03-28,2017,3,,22,4784,-81.171245,27.161171,119.6
135,O,SN,2017-03-28,2017-03-28,2017,3,,20,6028,-81.171218,27.160513,150.7
136,O,SN,2017-03-28,2017-03-28,2017,3,,45,4520,-81.170469,27.161185,113
25,O,SN,2017-03-28,2017-03-28,2017,3,,10,720,-81.170972,27.160385,18
133,O,SN,2017-03-28,2017-03-28,2017,3,,10,772,-81.171687,27.159958,19.3
134,O,SN,2017-03-28,2017-03-28,2017,3,,9,932,-81.170818,27.159489,23.3
27,O,SN,2017-06-01,2017-06-01,2017,6,,27,2264,-81.170986,27.161957,56.6
137,O,SN,2017-06-01,2017-06-01,2017,6,,20,5500,-81.171643,27.161956,137.5
138,O,SN,2017-06-01,2017-06-01,2017,6,,15,2760,-81.170939,27.162556,69
26,O,SN,2017-06-01,2017-06-01,2017,6,,30,8284,-81.171245,27.161171,207.1
135,O,SN,2017-06-01,2017-06-01,2017,6,,23,5099.6,-81.171218,27.160513,127.49
136,O,SN,2017-06-01,2017-06-01,2017,6,,26,7855.6,-81.170469,27.161185,196.39
25,O,SN,2017-06-01,2017-06-01,2017,6,,13,292,-81.170972,27.160385,7.3
133,O,SN,2017-06-01,2017-06-01,2017,6,,10,520,-81.171687,27.159958,13
134,O,SN,2017-06-01,2017-06-01,2017,6,,10,352,-81.170818,27.159489,8.8
27,O,SN,2017-12-13,2017-12-13,2017,12,,47,4000,-81.170986,27.161957,100
137,O,SN,2017-12-13,2017-12-13,2017,12,,50,5804,-81.171643,27.161956,145.1
138,O,SN,2017-12-13,2017-12-13,2017,12,,21,3692,-81.170939,27.162556,92.3
26,O,SN,2017-12-13,2017-12-13,2017,12,,59,5972,-81.171245,27.161171,149.3
135,O,SN,2017-12-13,2017-12-13,2017,12,,56,7780,-81.171218,27.160513,194.5
136,O,SN,2017-12-13,2017-12-13,2017,12,,50,5960,-81.170469,27.161185,149
25,O,SN,2017-12-13,2017-12-13,2017,12,,30,3784,-81.170972,27.160385,94.6
133,O,SN,2017-12-13,2017-12-13,2017,12,,38,4860,-81.171687,27.159958,121.5
134,O,SN,2017-12-13,2017-12-13,2017,12,,62,3104,-81.170818,27.159489,77.6
15,M,SN,2017-04-24,2017-04-24,2017,4,,14,1376,-81.174436,27.150764,34.4
127,M,SN,2017-04-24,2017-04-24,2017,4,,11,376,-81.175182,27.151204,9.4
128,M,SN,2017-04-24,2017-04-24,2017,4,,19,1240,-81.174584,27.151594,31
15,M,SN,2017-07-26,2017-07-26,2017,7,,32,1976,-81.174436,27.150764,49.4
127,M,SN,2017-07-26,2017-07-26,2017,7,,38,2644,-81.175182,27.151204,66.1
128,M,SN,2017-07-26,2017-07-26,2017,7,,45,4484,-81.174584,27.151594,112.1
15,M,SN,2017-12-13,2017-12-13,2017,12,,64,8332,-81.174436,27.150764,208.3
127,M,SN,2017-12-13,2017-12-13,2017,12,,51,5836,-81.175182,27.151204,145.9
128,M,SN,2017-12-13,2017-12-13,2017,12,,57,7436,-81.174584,27.151594,185.9
51,B,SN,2017-12-12,2017-12-12,2017,12,,14,744,-81.217848,27.16699,18.6
52,B,SN,2017-12-12,2017-12-12,2017,12,,47,560,-81.217871,27.166513,14
